time,city,T,P,W_speed,W_chill,Humidity,Visibility,Ppt
2010-04-25T15:00:00,San Francisco,75,1018,9,75,38,10,0.0
2010-04-25T18:00:00,San Francisco,71,1016,12,71,43,10,0.0
2010-04-25T21:00:00,San Francisco,57,1016,10,54,62,10,0.0
2010-04-26T00:00:00,San Francisco,54,1016,7,52,73,10,0.0
2010-04-26T03:00:00,San Francisco,54,1015,6,52,75,10,0.0
2010-04-26T06:00:00,San Francisco,51,1015,5,50,77,10,0.0
2010-04-26T09:00:00,San Francisco,57,1015,5,56,67,10,0.0
2010-04-26T12:00:00,San Francisco,67,1015,8,67,46,10,0.0
2010-04-26T15:00:00,San Francisco,69,1014,9,69,40,10,0.0
2010-04-26T18:00:00,San Francisco,64,1013,7,64,51,10,0.0
2010-04-26T21:00:00,San Francisco,53,1014,6,52,67,10,0.0
2010-04-27T00:00:00,San Francisco,55,1013,9,53,73,10,0.0
2010-04-27T03:00:00,San Francisco,54,1012,12,50,81,10,0.0
2010-04-27T06:00:00,San Francisco,55,1010,14,51,88,9,0.8
2010-04-27T09:00:00,San Francisco,56,1009,17,52,95,7,3.8
2010-04-27T12:00:00,San Francisco,57,1011,17,54,95,7,6.6
2010-04-27T15:00:00,San Francisco,57,1013,15,54,91,9,1.2
2010-04-27T18:00:00,San Francisco,58,1013,17,55,72,9,1.5
2010-04-27T21:00:00,San Francisco,52,1014,7,49,77,10,0.0
2010-04-28T00:00:00,San Francisco,50,1016,5,48,86,10,0.0
2010-04-28T03:00:00,San Francisco,50,1016,7,47,89,9,0.2
2010-04-28T06:00:00,San Francisco,50,1017,7,47,84,9,0.2
2010-04-28T09:00:00,San Francisco,51,1017,9,48,74,9,0.2
2010-04-28T12:00:00,San Francisco,51,1017,13,47,76,10,1.0
2010-04-28T15:00:00,San Francisco,53,1017,12,49,79,10,1.5
2010-04-28T18:00:00,San Francisco,50,1016,13,45,81,7,2.7
2010-04-28T21:00:00,San Francisco,49,1016,15,43,71,10,0.1
2010-04-29T00:00:00,San Francisco,47,1018,12,42,74,10,0.1
2010-04-29T03:00:00,San Francisco,47,1018,13,41,76,10,0.0
2010-04-29T06:00:00,San Francisco,46,1019,13,40,74,10,0.0
2010-04-29T09:00:00,San Francisco,49,1020,12,44,67,10,0.0
2010-04-29T12:00:00,San Francisco,54,1021,13,50,53,10,0.0
2010-04-29T15:00:00,San Francisco,54,1021,17,49,61,10,0.0
2010-04-29T18:00:00,San Francisco,54,1020,20,49,63,10,0.3
2010-04-29T21:00:00,San Francisco,51,1020,17,45,73,10,0.0
2010-04-30T00:00:00,San Francisco,50,1017,12,46,76,10,0.0
2010-04-30T03:00:00,San Francisco,49,1017,11,45,78,10,0.0
2010-04-30T06:00:00,San Francisco,49,1018,10,44,76,10,0.0
2010-04-30T09:00:00,San Francisco,52,1018,11,48,67,10,0.0
2010-04-30T12:00:00,San Francisco,59,1019,11,57,53,10,0.2
2010-04-30T15:00:00,San Francisco,61,1018,14,59,55,10,0.3
2010-04-30T18:00:00,San Francisco,60,1017,16,58,57,9,0.6
2010-04-30T21:00:00,San Francisco,54,1017,15,51,68,10,0.0
2010-05-01T00:00:00,San Francisco,49,1018,13,44,76,10,0.0
2010-05-01T03:00:00,San Francisco,49,1017,11,45,78,10,0.0
2010-05-01T06:00:00,San Francisco,49,1017,9,44,77,10,0.0
2010-05-01T09:00:00,San Francisco,53,1017,9,50,68,10,0.0
2010-05-01T12:00:00,San Francisco,66,1017,9,66,52,10,0.0
2010-05-01T15:00:00,San Francisco,67,1016,14,67,55,10,0.0
2010-05-01T18:00:00,San Francisco,66,1015,17,66,57,10,0.0
2010-05-01T21:00:00,San Francisco,58,1014,16,54,70,10,0.0
2010-05-02T00:00:00,San Francisco,54,1015,14,50,73,10,0.0
2010-05-02T03:00:00,San Francisco,52,1015,11,48,74,10,0.0
2010-05-02T06:00:00,San Francisco,53,1016,11,49,71,10,0.0
2010-05-02T09:00:00,San Francisco,55,1016,11,52,61,10,0.0
2010-05-02T12:00:00,San Francisco,64,1017,11,64,40,10,0.0
2010-05-02T15:00:00,San Francisco,68,1018,11,68,33,10,0.0
2010-05-02T18:00:00,San Francisco,68,1018,13,68,38,10,0.0
2010-05-02T21:00:00,San Francisco,60,1017,11,60,58,10,0.0
2010-05-03T00:00:00,San Francisco,56,1019,10,54,69,10,0.0
2010-05-03T03:00:00,San Francisco,55,1019,9,53,75,10,0.0
2010-05-03T06:00:00,San Francisco,56,1019,6,54,76,10,0.0
2010-05-03T09:00:00,San Francisco,61,1021,6,61,65,10,0.0
2010-05-03T12:00:00,San Francisco,69,1022,9,69,49,10,0.0
2010-05-03T15:00:00,San Francisco,70,1022,11,70,49,10,0.0
2010-05-03T18:00:00,San Francisco,68,1021,13,68,55,10,0.0
2010-05-03T21:00:00,San Francisco,57,1021,11,55,70,10,0.0
2010-05-04T00:00:00,San Francisco,52,1022,9,48,83,10,0.0
2010-05-04T03:00:00,San Francisco,51,1022,8,48,82,10,0.0
2010-05-04T06:00:00,San Francisco,51,1021,7,48,71,10,0.0
2010-05-04T09:00:00,San Francisco,55,1022,7,53,57,10,0.0
2010-05-04T12:00:00,San Francisco,69,1022,8,69,41,10,0.0
2010-05-04T15:00:00,San Francisco,70,1021,13,70,36,10,0.0
2010-05-04T18:00:00,San Francisco,68,1019,14,68,37,10,0.0
2010-05-04T21:00:00,San Francisco,58,1018,11,56,55,10,0.0
2010-05-05T00:00:00,San Francisco,52,1019,11,48,61,10,0.0
2010-05-05T03:00:00,San Francisco,51,1018,12,46,58,10,0.0
2010-05-05T06:00:00,San Francisco,50,1018,12,46,56,10,0.0
2010-05-05T09:00:00,San Francisco,53,1019,12,49,54,10,0.0
2010-05-05T12:00:00,San Francisco,63,1020,13,63,40,10,0.0
2010-05-05T15:00:00,San Francisco,64,1019,14,64,36,10,0.0
2010-05-05T18:00:00,San Francisco,65,1019,15,65,37,10,0.0
2010-05-05T21:00:00,San Francisco,54,1018,13,50,56,10,0.0
2010-05-06T00:00:00,San Francisco,52,1020,13,47,62,10,0.0
2010-05-06T03:00:00,San Francisco,50,1019,12,46,60,10,0.0
2010-05-06T06:00:00,San Francisco,49,1019,9,45,55,10,0.0
2010-05-06T09:00:00,San Francisco,52,1020,9,49,49,10,0.0
2010-05-06T12:00:00,San Francisco,63,1020,8,63,35,10,0.0
2010-05-06T15:00:00,San Francisco,66,1019,12,66,32,10,0.0
2010-05-06T18:00:00,San Francisco,65,1018,14,65,35,10,0.0
2010-05-06T21:00:00,San Francisco,55,1018,11,53,51,10,0.0
2010-05-07T00:00:00,San Francisco,52,1019,9,49,62,10,0.0
2010-05-07T03:00:00,San Francisco,51,1019,9,47,69,10,0.0
2010-05-07T06:00:00,San Francisco,49,1019,8,46,73,10,0.0
2010-05-07T09:00:00,San Francisco,54,1019,7,52,65,10,0.0
2010-05-07T12:00:00,San Francisco,64,1019,8,64,46,10,0.0
2010-05-07T15:00:00,San Francisco,65,1018,12,65,42,10,0.0
2010-05-07T18:00:00,San Francisco,63,1018,13,63,44,10,0.0
2010-05-07T21:00:00,San Francisco,53,1017,9,49,59,10,0.0
2010-05-08T00:00:00,San Francisco,51,1019,9,48,70,10,0.0
2010-05-08T03:00:00,San Francisco,50,1018,7,47,78,10,0.0
2010-05-08T06:00:00,San Francisco,50,1018,6,48,85,10,0.0
2010-05-08T09:00:00,San Francisco,53,1018,9,50,74,10,0.0
2010-05-08T12:00:00,San Francisco,60,1018,10,60,58,10,0.0
2010-05-08T15:00:00,San Francisco,62,1018,13,62,56,10,0.0
2010-05-08T18:00:00,San Francisco,59,1017,13,56,65,10,0.0
2010-05-08T21:00:00,San Francisco,53,1017,8,50,82,10,0.0
2010-05-09T00:00:00,San Francisco,51,1018,7,48,92,10,0.0
2010-05-09T03:00:00,San Francisco,50,1016,6,48,94,2,0.0
2010-05-09T06:00:00,San Francisco,49,1016,6,46,95,2,0.0
2010-05-09T09:00:00,San Francisco,51,1016,8,49,90,10,0.1
2010-05-09T12:00:00,San Francisco,52,1017,9,49,87,10,1.4
2010-05-09T15:00:00,San Francisco,59,1019,13,56,71,9,1.4
2010-05-09T18:00:00,San Francisco,59,1018,14,59,63,9,1.5
2010-05-09T21:00:00,San Francisco,52,1019,8,49,81,10,0.0
2010-05-10T00:00:00,San Francisco,55,1020,4,55,93,10,0.0
2010-05-10T03:00:00,San Francisco,51,1020,4,49,96,2,0.0
2010-05-10T06:00:00,San Francisco,48,1020,6,45,96,2,0.0
2010-05-10T09:00:00,San Francisco,50,1020,11,46,91,5,0.2
2010-05-10T12:00:00,San Francisco,54,1020,15,50,81,2,0.3
2010-05-10T15:00:00,San Francisco,56,1020,15,53,91,8,3.6
2010-05-10T18:00:00,San Francisco,54,1019,16,50,61,9,3.7
2010-05-10T21:00:00,San Francisco,51,1020,10,48,84,10,0.1
2010-05-11T00:00:00,San Francisco,49,1021,9,45,80,10,0.1
2010-05-11T03:00:00,San Francisco,47,1021,10,42,79,10,0.0
2010-05-11T06:00:00,San Francisco,46,1021,9,42,80,10,0.0
2010-05-11T09:00:00,San Francisco,51,1023,8,48,66,10,0.0
2010-05-11T12:00:00,San Francisco,57,1022,9,56,49,10,0.0
2010-05-11T15:00:00,San Francisco,59,1023,14,56,48,10,0.0
2010-05-11T18:00:00,San Francisco,59,1021,14,56,50,10,0.0
2010-05-11T21:00:00,San Francisco,53,1021,12,49,71,10,0.0
2010-05-12T00:00:00,San Francisco,50,1021,8,47,83,10,0.0
2010-05-12T03:00:00,San Francisco,49,1019,9,46,87,10,0.0
2010-05-12T06:00:00,San Francisco,50,1019,7,47,86,10,0.0
2010-05-12T09:00:00,San Francisco,54,1020,7,52,77,10,0.0
2010-05-12T12:00:00,San Francisco,67,1019,8,67,58,10,0.0
2010-05-12T15:00:00,San Francisco,68,1018,12,68,54,10,0.0
2010-05-12T18:00:00,San Francisco,67,1016,13,67,55,10,0.0
2010-05-12T21:00:00,San Francisco,53,1016,10,50,71,10,0.0
2010-05-13T00:00:00,San Francisco,54,1016,7,52,84,10,0.0
2010-05-13T03:00:00,San Francisco,51,1015,6,49,89,10,0.0
2010-05-13T06:00:00,San Francisco,51,1015,4,50,91,10,0.0
2010-05-13T09:00:00,San Francisco,56,1015,3,56,79,10,0.0
2010-05-13T12:00:00,San Francisco,69,1015,4,69,58,10,0.0
2010-05-13T15:00:00,San Francisco,68,1014,10,68,51,10,0.0
2010-05-13T18:00:00,San Francisco,66,1013,14,66,58,10,0.0
2010-05-13T21:00:00,San Francisco,55,1014,10,52,77,10,0.0
2010-05-14T00:00:00,San Francisco,53,1015,6,51,88,10,0.0
2010-05-14T03:00:00,San Francisco,52,1015,5,50,90,10,0.0
2010-05-14T06:00:00,San Francisco,51,1015,4,50,93,10,0.0
2010-05-14T09:00:00,San Francisco,56,1016,4,56,78,10,0.0
2010-05-14T12:00:00,San Francisco,67,1016,6,67,58,10,0.0
2010-05-14T15:00:00,San Francisco,64,1016,11,64,54,10,0.0
2010-05-14T18:00:00,San Francisco,64,1016,10,64,60,10,0.0
2010-05-14T21:00:00,San Francisco,56,1016,6,55,75,10,0.0
2010-05-15T00:00:00,San Francisco,54,1017,4,53,91,10,0.0
2010-05-15T03:00:00,San Francisco,52,1016,4,51,93,10,0.0
2010-05-15T06:00:00,San Francisco,52,1016,3,51,94,2,0.0
2010-05-15T09:00:00,San Francisco,56,1017,4,55,78,10,0.0
2010-05-15T12:00:00,San Francisco,67,1017,6,67,59,10,0.0
2010-05-15T15:00:00,San Francisco,69,1016,9,69,46,10,0.0
2010-05-15T18:00:00,San Francisco,67,1015,11,67,52,10,0.0
2010-05-15T21:00:00,San Francisco,60,1014,6,60,75,10,0.0
2010-05-16T00:00:00,San Francisco,54,1015,5,53,88,10,0.0
2010-05-16T03:00:00,San Francisco,48,1014,4,47,86,10,0.0
2010-05-16T06:00:00,San Francisco,48,1013,4,46,89,10,0.0
2010-05-16T09:00:00,San Francisco,54,1014,4,54,70,10,0.0
2010-05-16T12:00:00,San Francisco,68,1013,6,68,53,10,0.0
2010-05-16T15:00:00,San Francisco,69,1012,7,69,46,10,0.0
2010-05-16T18:00:00,San Francisco,62,1011,10,62,54,10,0.0
2010-05-16T21:00:00,San Francisco,49,1012,6,47,69,10,0.0
2010-05-17T00:00:00,San Francisco,53,1012,4,52,77,10,0.0
2010-05-17T03:00:00,San Francisco,54,1010,4,53,80,10,0.0
2010-05-17T06:00:00,San Francisco,49,1011,5,47,84,10,0.0
2010-05-17T09:00:00,San Francisco,51,1012,9,47,84,2,0.2
2010-05-17T12:00:00,San Francisco,54,1012,10,51,89,7,2.5
2010-05-17T15:00:00,San Francisco,55,1013,10,53,89,9,1.5
2010-05-17T18:00:00,San Francisco,54,1013,9,51,92,7,2.6
2010-05-17T21:00:00,San Francisco,52,1014,7,50,96,2,0.4
2010-05-18T00:00:00,San Francisco,55,1016,6,54,96,2,0.7
2010-05-18T03:00:00,San Francisco,56,1015,3,56,97,2,0.0
2010-05-18T06:00:00,San Francisco,56,1017,3,57,96,5,0.2
2010-05-18T09:00:00,San Francisco,56,1018,3,57,92,10,0.1
2010-05-18T12:00:00,San Francisco,59,1019,3,60,79,5,0.2
2010-05-18T15:00:00,San Francisco,62,1019,8,62,64,10,0.0
2010-05-18T18:00:00,San Francisco,59,1019,11,56,62,10,0.0
2010-05-18T21:00:00,San Francisco,55,1019,8,53,75,10,0.0
2010-05-19T00:00:00,San Francisco,54,1020,4,54,89,10,0.0
2010-05-19T03:00:00,San Francisco,53,1020,2,53,94,10,0.0
2010-05-19T06:00:00,San Francisco,51,1020,2,52,93,10,0.0
2010-05-19T09:00:00,San Francisco,59,1020,3,59,77,10,0.0
2010-05-19T12:00:00,San Francisco,65,1020,6,65,58,10,0.0
2010-05-19T15:00:00,San Francisco,56,1021,6,55,79,9,1.0
2010-05-19T18:00:00,San Francisco,57,1021,6,56,82,9,1.5
2010-05-19T21:00:00,San Francisco,57,1021,4,57,95,5,0.2
2010-05-20T00:00:00,San Francisco,54,1022,7,52,93,9,0.2
2010-05-20T03:00:00,San Francisco,49,1023,9,45,87,10,0.0
2010-05-20T06:00:00,San Francisco,46,1023,10,41,79,10,0.0
2010-05-20T09:00:00,San Francisco,50,1022,11,46,71,10,0.0
2010-05-20T12:00:00,San Francisco,61,1022,12,61,49,10,0.0
2010-05-20T15:00:00,San Francisco,64,1021,13,64,46,10,0.0
2010-05-20T18:00:00,San Francisco,62,1020,17,62,49,10,0.0
2010-05-20T21:00:00,San Francisco,53,1019,12,49,65,10,0.0
2010-05-21T00:00:00,San Francisco,49,1019,12,44,73,10,0.0
2010-05-21T03:00:00,San Francisco,49,1018,13,44,76,10,0.0
2010-05-21T06:00:00,San Francisco,48,1018,13,42,72,10,0.0
2010-05-21T09:00:00,San Francisco,52,1019,14,47,64,10,0.0
2010-05-21T12:00:00,San Francisco,59,1019,16,59,59,10,0.0
2010-05-21T15:00:00,San Francisco,60,1020,15,60,59,10,0.0
2010-05-21T18:00:00,San Francisco,57,1018,17,54,65,10,0.0
2010-05-21T21:00:00,San Francisco,50,1018,14,45,70,10,0.0
2010-05-22T00:00:00,San Francisco,47,1019,12,42,69,10,0.0
2010-05-22T03:00:00,San Francisco,46,1019,11,41,73,10,0.0
2010-05-22T06:00:00,San Francisco,45,1019,9,40,77,10,0.0
2010-05-22T09:00:00,San Francisco,50,1020,13,45,65,10,0.0
2010-05-22T12:00:00,San Francisco,57,1019,13,53,52,10,0.0
2010-05-22T15:00:00,San Francisco,58,1019,16,54,52,10,0.0
2010-05-22T18:00:00,San Francisco,56,1017,16,53,54,10,0.0
2010-05-22T21:00:00,San Francisco,49,1016,14,44,66,10,0.0
2010-05-23T00:00:00,San Francisco,48,1016,13,42,73,10,0.0
2010-05-23T03:00:00,San Francisco,47,1015,10,42,81,10,0.0
2010-05-23T06:00:00,San Francisco,47,1015,10,42,77,10,0.0
2010-05-23T09:00:00,San Francisco,51,1015,11,47,62,10,0.0
2010-05-23T12:00:00,San Francisco,58,1015,15,56,45,10,0.0
2010-05-23T15:00:00,San Francisco,60,1015,17,60,44,10,0.0
2010-05-23T18:00:00,San Francisco,57,1015,20,53,54,10,0.0
2010-05-23T21:00:00,San Francisco,51,1016,19,45,69,10,0.0
2010-05-24T00:00:00,San Francisco,51,1017,9,47,81,8,0.3
2010-05-24T03:00:00,San Francisco,50,1016,9,46,84,6,0.0
2010-05-24T06:00:00,San Francisco,49,1016,7,46,86,5,0.1
2010-05-24T09:00:00,San Francisco,53,1017,8,51,77,10,0.0
2010-05-24T12:00:00,San Francisco,57,1016,10,55,66,8,0.5
2010-05-24T15:00:00,San Francisco,59,1016,13,57,62,9,1.1
2010-05-24T18:00:00,San Francisco,57,1015,15,54,65,9,1.5
2010-05-24T21:00:00,San Francisco,53,1015,11,49,76,10,0.2
2010-05-25T00:00:00,San Francisco,55,1017,4,54,96,2,0.0
2010-05-25T03:00:00,San Francisco,52,1015,6,50,98,0,0.0
2010-05-25T06:00:00,San Francisco,50,1015,7,47,97,0,0.0
2010-05-25T09:00:00,San Francisco,52,1016,9,49,88,10,0.0
2010-05-25T12:00:00,San Francisco,56,1015,8,54,89,9,1.9
2010-05-25T15:00:00,San Francisco,57,1015,11,54,93,7,4.2
2010-05-25T18:00:00,San Francisco,55,1014,11,53,94,7,5.9
2010-05-25T21:00:00,San Francisco,54,1013,7,52,95,9,1.1
2010-05-26T00:00:00,San Francisco,55,1014,5,54,95,9,1.4
2010-05-26T03:00:00,San Francisco,54,1014,4,54,96,2,0.1
2010-05-26T06:00:00,San Francisco,53,1013,2,54,96,2,0.1
2010-05-26T09:00:00,San Francisco,58,1014,2,59,89,10,0.1
2010-05-26T12:00:00,San Francisco,63,1014,5,63,64,10,0.1
2010-05-26T15:00:00,San Francisco,60,1015,9,60,58,10,0.0
2010-05-26T18:00:00,San Francisco,60,1013,10,60,59,10,0.0
2010-05-26T21:00:00,San Francisco,55,1014,7,53,72,10,0.0
2010-05-27T00:00:00,San Francisco,53,1014,6,51,92,10,0.0
2010-05-27T03:00:00,San Francisco,50,1014,7,47,93,10,0.1
2010-05-27T06:00:00,San Francisco,50,1014,9,46,92,9,0.8
2010-05-27T09:00:00,San Francisco,52,1013,11,48,93,7,3.9
2010-05-27T12:00:00,San Francisco,56,1015,12,52,86,7,7.0
2010-05-27T15:00:00,San Francisco,57,1015,14,53,81,7,2.7
2010-05-27T18:00:00,San Francisco,56,1016,13,52,80,7,4.5
2010-05-27T21:00:00,San Francisco,55,1016,7,53,77,10,0.1
2010-05-28T00:00:00,San Francisco,54,1018,5,53,89,10,0.1
2010-05-28T03:00:00,San Francisco,53,1019,5,52,92,10,0.0
2010-05-28T06:00:00,San Francisco,51,1020,5,50,92,10,0.0
2010-05-28T09:00:00,San Francisco,56,1021,5,55,79,10,0.0
2010-05-28T12:00:00,San Francisco,57,1022,8,56,60,10,0.0
2010-05-28T15:00:00,San Francisco,58,1022,9,56,58,10,0.0
2010-05-28T18:00:00,San Francisco,58,1023,12,55,59,10,0.0
2010-05-28T21:00:00,San Francisco,55,1022,10,51,72,10,0.0
2010-05-29T00:00:00,San Francisco,52,1022,9,49,80,10,0.0
2010-05-29T03:00:00,San Francisco,51,1020,10,48,82,10,0.0
2010-05-29T06:00:00,San Francisco,51,1020,8,49,83,10,0.0
2010-05-29T09:00:00,San Francisco,58,1021,7,57,70,10,0.0
2010-05-29T12:00:00,San Francisco,71,1021,6,71,48,10,0.0
2010-05-29T15:00:00,San Francisco,71,1020,11,71,44,10,0.0
2010-05-29T18:00:00,San Francisco,70,1018,13,70,46,10,0.0
2010-05-29T21:00:00,San Francisco,62,1017,11,62,60,10,0.0
2010-05-30T00:00:00,San Francisco,55,1017,8,53,71,10,0.0
2010-05-30T03:00:00,San Francisco,55,1015,4,54,78,10,0.0
2010-05-30T06:00:00,San Francisco,54,1015,4,54,77,10,0.0
2010-05-30T09:00:00,San Francisco,62,1015,3,62,63,10,0.0
2010-05-30T12:00:00,San Francisco,75,1016,6,75,46,10,0.0
2010-05-30T15:00:00,San Francisco,75,1014,11,75,42,10,0.0
2010-05-30T18:00:00,San Francisco,71,1014,13,71,46,10,0.0
2010-05-30T21:00:00,San Francisco,62,1014,12,62,61,10,0.0
2010-05-31T00:00:00,San Francisco,53,1017,8,51,82,7,0.0
2010-05-31T03:00:00,San Francisco,53,1016,6,51,85,7,0.0
2010-05-31T06:00:00,San Francisco,53,1016,6,52,84,8,0.0
2010-05-31T09:00:00,San Francisco,58,1017,6,57,72,10,0.0
2010-05-31T12:00:00,San Francisco,68,1017,8,68,56,10,0.0
2010-05-31T15:00:00,San Francisco,69,1017,11,69,54,10,0.0
2010-05-31T18:00:00,San Francisco,67,1016,12,67,59,10,0.0
2010-05-31T21:00:00,San Francisco,59,1016,9,58,75,10,0.0
2010-06-01T00:00:00,San Francisco,53,1016,6,51,96,2,0.0
2010-06-01T03:00:00,San Francisco,53,1015,5,52,95,2,0.0
2010-06-01T06:00:00,San Francisco,53,1016,6,51,92,10,0.1
2010-06-01T09:00:00,San Francisco,55,1017,7,53,83,10,0.0
2010-06-01T12:00:00,San Francisco,63,1017,9,63,61,10,0.0
2010-06-01T15:00:00,San Francisco,63,1017,11,63,57,10,0.0
2010-06-01T18:00:00,San Francisco,63,1016,11,63,63,10,0.0
2010-06-01T21:00:00,San Francisco,57,1016,7,55,80,10,0.0
2010-06-02T00:00:00,San Francisco,53,1017,5,51,94,2,0.0
2010-06-02T03:00:00,San Francisco,53,1016,3,52,96,2,0.0
2010-06-02T06:00:00,San Francisco,54,1016,4,54,95,2,0.0
2010-06-02T09:00:00,San Francisco,58,1017,4,58,78,10,0.0
2010-06-02T12:00:00,San Francisco,66,1017,8,66,64,10,0.0
2010-06-02T15:00:00,San Francisco,68,1017,11,68,64,10,0.0
2010-06-02T18:00:00,San Francisco,66,1017,11,66,72,10,0.0
2010-06-02T21:00:00,San Francisco,57,1016,6,56,88,10,0.0
2010-06-03T00:00:00,San Francisco,56,1017,3,57,94,10,0.1
2010-06-03T03:00:00,San Francisco,55,1016,3,56,96,2,0.0
2010-06-03T06:00:00,San Francisco,56,1015,2,57,97,2,0.1
2010-06-03T09:00:00,San Francisco,60,1017,4,60,87,10,0.0
2010-06-03T12:00:00,San Francisco,70,1016,6,70,65,10,0.0
2010-06-03T15:00:00,San Francisco,69,1015,9,69,65,10,0.0
2010-06-03T18:00:00,San Francisco,69,1015,10,69,65,10,0.0
2010-06-03T21:00:00,San Francisco,60,1015,7,60,80,10,0.0
2010-06-04T00:00:00,San Francisco,58,1017,2,59,93,10,0.0
2010-06-04T03:00:00,San Francisco,59,1015,3,59,95,2,0.0
2010-06-04T06:00:00,San Francisco,59,1016,4,59,96,2,0.0
2010-06-04T09:00:00,San Francisco,62,1017,5,62,84,10,0.0
2010-06-04T12:00:00,San Francisco,68,1017,7,68,64,10,0.0
2010-06-04T15:00:00,San Francisco,69,1017,10,69,61,10,0.0
2010-06-04T18:00:00,San Francisco,68,1016,8,68,67,10,0.0
2010-06-04T21:00:00,San Francisco,64,1016,6,64,77,10,0.0
2010-06-05T00:00:00,San Francisco,59,1017,6,59,90,10,0.0
2010-06-05T03:00:00,San Francisco,56,1016,2,57,95,2,0.0
2010-06-05T06:00:00,San Francisco,57,1017,3,57,93,10,0.0
2010-06-05T09:00:00,San Francisco,63,1018,5,63,73,10,0.0
2010-06-05T12:00:00,San Francisco,73,1018,6,73,51,10,0.0
2010-06-05T15:00:00,San Francisco,76,1017,9,76,43,10,0.0
2010-06-05T18:00:00,San Francisco,75,1016,11,75,46,10,0.0
2010-06-05T21:00:00,San Francisco,64,1016,9,64,61,10,0.0
2010-06-06T00:00:00,San Francisco,59,1018,7,59,75,10,0.0
2010-06-06T03:00:00,San Francisco,61,1017,4,61,83,10,0.0
2010-06-06T06:00:00,San Francisco,61,1017,5,61,84,10,0.0
2010-06-06T09:00:00,San Francisco,62,1018,5,62,79,10,0.0
2010-06-06T12:00:00,San Francisco,73,1018,10,73,64,10,0.0
2010-06-06T15:00:00,San Francisco,74,1017,11,74,60,10,0.0
2010-06-06T18:00:00,San Francisco,70,1016,12,70,69,10,0.0
2010-06-06T21:00:00,San Francisco,58,1016,9,56,86,10,0.0
2010-06-07T00:00:00,San Francisco,56,1016,9,54,94,10,0.0
2010-06-07T03:00:00,San Francisco,55,1016,8,53,91,10,0.0
2010-06-07T06:00:00,San Francisco,54,1016,8,52,91,10,0.0
2010-06-07T09:00:00,San Francisco,58,1017,9,57,74,10,0.0
2010-06-07T12:00:00,San Francisco,69,1017,11,69,55,10,0.0
2010-06-07T15:00:00,San Francisco,71,1016,11,71,54,10,0.0
2010-06-07T18:00:00,San Francisco,69,1015,13,69,58,10,0.0
2010-06-07T21:00:00,San Francisco,60,1014,8,60,70,10,0.0
2010-06-08T00:00:00,San Francisco,56,1015,9,53,85,10,0.0
2010-06-08T03:00:00,San Francisco,55,1015,5,54,87,10,0.0
2010-06-08T06:00:00,San Francisco,55,1015,6,53,90,10,0.0
2010-06-08T09:00:00,San Francisco,57,1016,6,56,75,10,0.0
2010-06-08T12:00:00,San Francisco,67,1016,10,67,60,10,0.0
2010-06-08T15:00:00,San Francisco,68,1016,11,68,53,10,0.0
2010-06-08T18:00:00,San Francisco,66,1016,13,66,54,10,0.0
2010-06-08T21:00:00,San Francisco,57,1017,11,55,60,10,0.0
2010-06-09T00:00:00,San Francisco,56,1018,9,53,72,10,0.0
2010-06-09T03:00:00,San Francisco,55,1017,6,53,81,10,0.0
2010-06-09T06:00:00,San Francisco,54,1018,4,53,92,10,0.0
2010-06-09T09:00:00,San Francisco,59,1019,6,59,83,10,0.0
2010-06-09T12:00:00,San Francisco,65,1019,11,65,71,10,0.0
2010-06-09T15:00:00,San Francisco,67,1019,12,67,60,10,0.0
2010-06-09T18:00:00,San Francisco,64,1018,13,64,63,10,0.0
2010-06-09T21:00:00,San Francisco,55,1018,11,52,83,10,0.0
2010-06-10T00:00:00,San Francisco,54,1019,10,51,92,10,0.0
2010-06-10T03:00:00,San Francisco,54,1019,13,51,83,10,0.0
2010-06-10T06:00:00,San Francisco,54,1020,14,49,77,10,0.0
2010-06-10T09:00:00,San Francisco,57,1020,15,54,65,10,0.0
2010-06-10T12:00:00,San Francisco,65,1020,15,65,49,10,0.0
2010-06-10T15:00:00,San Francisco,65,1019,17,65,48,10,0.0
2010-06-10T18:00:00,San Francisco,64,1018,20,64,51,10,0.0
2010-06-10T21:00:00,San Francisco,60,1017,16,60,63,10,0.0
2010-06-11T00:00:00,San Francisco,56,1017,15,53,69,10,0.0
2010-06-11T03:00:00,San Francisco,55,1016,14,51,73,10,0.0
2010-06-11T06:00:00,San Francisco,54,1015,12,51,69,10,0.0
2010-06-11T09:00:00,San Francisco,59,1015,12,59,56,10,0.0
2010-06-11T12:00:00,San Francisco,70,1014,15,70,41,10,0.0
2010-06-11T15:00:00,San Francisco,75,1014,15,75,36,10,0.0
2010-06-11T18:00:00,San Francisco,76,1013,16,76,35,10,0.0
2010-06-11T21:00:00,San Francisco,69,1013,13,69,46,10,0.0
2010-06-12T00:00:00,San Francisco,62,1014,13,62,53,10,0.0
2010-06-12T03:00:00,San Francisco,62,1013,12,62,51,10,0.0
2010-06-12T06:00:00,San Francisco,63,1013,11,63,42,10,0.0
2010-06-12T09:00:00,San Francisco,68,1014,12,68,40,10,0.0
2010-06-12T12:00:00,San Francisco,79,1014,12,79,30,10,0.0
2010-06-12T15:00:00,San Francisco,81,1013,13,81,27,10,0.0
2010-06-12T18:00:00,San Francisco,80,1013,14,80,32,10,0.0
2010-06-12T21:00:00,San Francisco,68,1013,10,68,47,10,0.0
